condition,sign,stage,feature,standardized_coefficient
esm2_top4_bilstm_attn,-1,04_add_disorder,q8__q8_G,0.47232438455189196
esm2_top4_bilstm_attn,-1,04_add_disorder,q8__q8_H,-1.9612952455296426
esm2_top4_bilstm_attn,-1,04_add_disorder,q8__q8_S,0.4039368993874002
esm2_top4_bilstm_attn,-1,04_add_disorder,q8__q8_T,1.0522563751044394
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_neq,-0.3528695561695391
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__max_neq,-0.07307113734701531
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__neq_peak_fraction,-0.3484906638721405
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__neq_peak_excess,0.10058980482828063
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_rsa,-0.6475440644155479
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__max_rsa,0.39935256534993224
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__log_segment_length,1.1249374198708304
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__normalized_midpoint,-0.08884655295992357
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_torsion_change,-0.23224640910377958
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__max_torsion_change,0.22380997129510605
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__q3_boundary_fraction,-0.00635086089969694
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_distance_to_q3_boundary,0.05383352428982704
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__structured_linker_fraction,-0.031097513962743715
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_disorder,0.41322507321964536
esm2_top4_bilstm_attn,-1,04_add_disorder,numeric__max_disorder,-0.6955139035265827
esm2_top4_bilstm_attn,-1,05_add_sequence,q8__q8_C,1.2597173615387476
esm2_top4_bilstm_attn,-1,05_add_sequence,q8__q8_E,-1.206760408756629
esm2_top4_bilstm_attn,-1,05_add_sequence,q8__q8_G,0.4470247999082435
esm2_top4_bilstm_attn,-1,05_add_sequence,q8__q8_H,-2.0042206270558522
esm2_top4_bilstm_attn,-1,05_add_sequence,q8__q8_S,0.42042020379206674
esm2_top4_bilstm_attn,-1,05_add_sequence,q8__q8_T,1.084556806968792
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_neq,-0.33172185703680224
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__max_neq,-0.06754400333808683
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__neq_peak_fraction,-0.3505171576044811
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__neq_peak_excess,0.09604861573797874
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_rsa,-0.6505547735874544
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__max_rsa,0.40257061152604096
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__log_segment_length,1.3901566599810895
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__normalized_midpoint,-0.09220379224354684
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_torsion_change,-0.20128117899469386
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__max_torsion_change,0.21679616759191564
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__q3_boundary_fraction,-0.03368891042254458
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_distance_to_q3_boundary,0.022953524580565467
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__structured_linker_fraction,-0.046829843954845206
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_disorder,0.43884733546770816
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__max_disorder,-0.7349301479213328
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_glycine,-0.06978282288798748
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_proline,-0.014438108205243789
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_hydrophobic,0.08904340779909913
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_charged,0.06879167936499461
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_aromatic,-0.014916399901090456
esm2_top4_bilstm_attn,-1,05_add_sequence,numeric__sequence_entropy,-0.2671061139645358
esm2_top4_bilstm_attn,1,00_q8_only,q8__q8_C,0.0
esm2_top4_bilstm_attn,1,00_q8_only,q8__q8_E,0.0
esm2_top4_bilstm_attn,1,00_q8_only,q8__q8_G,0.0
esm2_top4_bilstm_attn,1,00_q8_only,q8__q8_H,0.0
esm2_top4_bilstm_attn,1,00_q8_only,q8__q8_S,0.0
esm2_top4_bilstm_attn,1,00_q8_only,q8__q8_T,0.0
esm2_top4_bilstm_attn,1,01_add_neq,q8__q8_C,-0.17467094554814994
esm2_top4_bilstm_attn,1,01_add_neq,q8__q8_E,0.09432511770255393
esm2_top4_bilstm_attn,1,01_add_neq,q8__q8_G,0.0034613690314884574
esm2_top4_bilstm_attn,1,01_add_neq,q8__q8_H,-0.02381278456620718
esm2_top4_bilstm_attn,1,01_add_neq,q8__q8_S,0.08049080633832646
esm2_top4_bilstm_attn,1,01_add_neq,q8__q8_T,0.009920714836353664
esm2_top4_bilstm_attn,1,01_add_neq,numeric__mean_neq,0.22543879624984983
esm2_top4_bilstm_attn,1,01_add_neq,numeric__max_neq,0.24595063872056877
esm2_top4_bilstm_attn,1,01_add_neq,numeric__neq_peak_fraction,0.07882819838322419
esm2_top4_bilstm_attn,1,01_add_neq,numeric__neq_peak_excess,0.18296756874385292
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_C,-0.1907532729082389
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_E,-0.15345617978650383
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_G,0.344795856797248
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_H,-0.3823200773596245
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_S,0.4188971689306125
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_T,-0.03729987174393276
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_neq,0.4371088792468568
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__max_neq,0.07071083433350168
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_fraction,0.13236346387493034
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_excess,-0.3417406182820658
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_rsa,0.45227451741297914
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__max_rsa,-0.06204392553464147
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__log_segment_length,0.848026750965737
esm2_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__normalized_midpoint,-0.05943915034994548
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_C,-0.7359098336546599
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_E,1.021659257811509
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_G,1.3120107880259895
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_H,0.6392179740269334
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_S,-1.0771104698030112
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_T,-1.1562899969382843
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_neq,0.39350401356256126
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_neq,0.11157666243154594
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_fraction,0.13538715214552982
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_excess,-0.22547635407627037
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_rsa,0.5428386228913402
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_rsa,-0.09237505885270673
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__log_segment_length,0.7297907409593257
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__normalized_midpoint,-0.045501783325274915
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_torsion_change,0.2827377205755526
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_torsion_change,0.029748176059428623
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__q3_boundary_fraction,-0.556294759269474
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_distance_to_q3_boundary,0.12773790975438626
esm2_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__structured_linker_fraction,0.7694400514883176
esm2_top4_bilstm_attn,1,04_add_disorder,q8__q8_C,-0.12181042215976072
esm2_top4_bilstm_attn,1,04_add_disorder,q8__q8_E,0.538686239794642
esm2_top4_bilstm_attn,1,04_add_disorder,q8__q8_G,0.9707276931841128
esm2_top4_bilstm_attn,1,04_add_disorder,q8__q8_H,0.13705455786401213
esm2_top4_bilstm_attn,1,04_add_disorder,q8__q8_S,-0.6396900442114313
esm2_top4_bilstm_attn,1,04_add_disorder,q8__q8_T,-0.8910382547484655
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__mean_neq,0.35542249846239937
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__max_neq,0.17744499064972263
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__neq_peak_fraction,0.13254785336338634
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__neq_peak_excess,-0.07218811513486532
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__mean_rsa,0.9601528150021055
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__max_rsa,-0.32114893159263247
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__log_segment_length,1.044793403040456
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__normalized_midpoint,-0.08216859606581266
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__mean_torsion_change,0.3597393773183049
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__max_torsion_change,-0.08538457750673255
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__q3_boundary_fraction,-0.5503810125215601
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__mean_distance_to_q3_boundary,0.1370541263082931
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__structured_linker_fraction,0.4270947776321995
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__mean_disorder,-0.005519560254447656
esm2_top4_bilstm_attn,1,04_add_disorder,numeric__max_disorder,-0.786677641420752
esm2_top4_bilstm_attn,1,05_add_sequence,q8__q8_C,-0.10674823444940637
esm2_top4_bilstm_attn,1,05_add_sequence,q8__q8_E,0.6224306109040684
esm2_top4_bilstm_attn,1,05_add_sequence,q8__q8_G,0.9850887139425889
esm2_top4_bilstm_attn,1,05_add_sequence,q8__q8_H,0.15664392445698921
esm2_top4_bilstm_attn,1,05_add_sequence,q8__q8_S,-0.6637790501221914
esm2_top4_bilstm_attn,1,05_add_sequence,q8__q8_T,-0.9978549681093128
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__mean_neq,0.34798457466059673
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__max_neq,0.17681439628961423
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__neq_peak_fraction,0.14376424006506602
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__neq_peak_excess,-0.06539103871085292
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__mean_rsa,0.8201905667849464
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__max_rsa,-0.1768327021607898
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__log_segment_length,1.1366620204103481
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__normalized_midpoint,-0.0830253350093215
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__mean_torsion_change,0.24357578777639394
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__max_torsion_change,-0.0716569390749113
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__q3_boundary_fraction,-0.5537145409192423
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__mean_distance_to_q3_boundary,0.13328673127425633
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__structured_linker_fraction,0.43834294086302833
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__mean_disorder,-0.011007359133475758
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__max_disorder,-0.7911942534795863
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_glycine,0.16698327220338494
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_proline,0.08745978857963736
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_hydrophobic,-0.19090040289490412
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_charged,-0.020885936167742942
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_aromatic,0.03392303498238359
esm2_top4_bilstm_attn,1,05_add_sequence,numeric__sequence_entropy,-0.14084118497316503
esm3_frozen_bilstm_attn,-1,00_q8_only,q8__q8_C,0.0
esm3_frozen_bilstm_attn,-1,00_q8_only,q8__q8_E,0.0
esm3_frozen_bilstm_attn,-1,00_q8_only,q8__q8_G,0.0
esm3_frozen_bilstm_attn,-1,00_q8_only,q8__q8_H,0.0
esm3_frozen_bilstm_attn,-1,00_q8_only,q8__q8_S,0.0
esm3_frozen_bilstm_attn,-1,00_q8_only,q8__q8_T,0.0
esm3_frozen_bilstm_attn,-1,01_add_neq,q8__q8_C,0.12266478664382846
esm3_frozen_bilstm_attn,-1,01_add_neq,q8__q8_E,-0.19785789925489888
esm3_frozen_bilstm_attn,-1,01_add_neq,q8__q8_G,0.2853107988270892
esm3_frozen_bilstm_attn,-1,01_add_neq,q8__q8_H,-0.41248997388773484
esm3_frozen_bilstm_attn,-1,01_add_neq,q8__q8_S,-0.062438284887456
esm3_frozen_bilstm_attn,-1,01_add_neq,q8__q8_T,0.2642481238123039
esm3_frozen_bilstm_attn,-1,01_add_neq,numeric__mean_neq,-0.9907647445264558
esm3_frozen_bilstm_attn,-1,01_add_neq,numeric__max_neq,0.00869374948993073
esm3_frozen_bilstm_attn,-1,01_add_neq,numeric__neq_peak_fraction,-0.43467551195752524
esm3_frozen_bilstm_attn,-1,01_add_neq,numeric__neq_peak_excess,0.5425360672474487
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_C,0.6297750199892447
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_E,-1.235580663426627
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_G,0.706323786988406
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_H,-1.9073418115545404
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_S,0.5589328014860382
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_T,1.2469464197039957
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__mean_neq,-0.34241735606142293
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__max_neq,-0.06458678782209505
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__neq_peak_fraction,-0.48547208572687917
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__neq_peak_excess,0.10097067073135398
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__mean_rsa,-1.0041300261661166
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__max_rsa,0.6504599119809239
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__log_segment_length,1.1300067831006155
esm3_frozen_bilstm_attn,-1,02_add_exposure_length_position,numeric__normalized_midpoint,-0.151720904806858
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_C,0.5612107078243685
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_E,-1.1288774478408223
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_G,0.8158290694964924
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_H,-1.9648308261854894
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_S,0.671684174099359
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_T,1.0492674202410777
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_neq,-0.3230471281555901
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__max_neq,-0.05469773589164581
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__neq_peak_fraction,-0.48652448636593604
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__neq_peak_excess,0.10324185105067349
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_rsa,-0.9517093217140817
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__max_rsa,0.5582683237917028
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__log_segment_length,0.9383432113098338
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__normalized_midpoint,-0.15538942067633948
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_torsion_change,-0.35468073712712067
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__max_torsion_change,0.31409347980615143
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__q3_boundary_fraction,-0.15700140919187267
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_distance_to_q3_boundary,-0.0639487210318534
esm3_frozen_bilstm_attn,-1,03_add_geometry_boundaries,numeric__structured_linker_fraction,0.16431226865110354
esm3_frozen_bilstm_attn,-1,04_add_disorder,q8__q8_C,0.8150366095175895
esm3_frozen_bilstm_attn,-1,04_add_disorder,q8__q8_E,-1.183809585512771
esm3_frozen_bilstm_attn,-1,04_add_disorder,q8__q8_G,0.6998240577922527
esm3_frozen_bilstm_attn,-1,04_add_disorder,q8__q8_H,-2.021195024194168
esm3_frozen_bilstm_attn,-1,04_add_disorder,q8__q8_S,0.6782272447410813
esm3_frozen_bilstm_attn,-1,04_add_disorder,q8__q8_T,1.0080661256915722
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__mean_neq,-0.3145742137037819
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__max_neq,-0.042564187913068326
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__neq_peak_fraction,-0.46902864649445086
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__neq_peak_excess,0.11423144937331328
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__mean_rsa,-0.6957938502230503
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__max_rsa,0.41122719582536316
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__log_segment_length,1.1348189270928708
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__normalized_midpoint,-0.1453174759702786
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__mean_torsion_change,-0.3299298511303936
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__max_torsion_change,0.2596544601919869
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__q3_boundary_fraction,-0.07389311017542297
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__mean_distance_to_q3_boundary,0.06702584216845248
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__structured_linker_fraction,0.09969824470991331
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__mean_disorder,0.40764756497798793
esm3_frozen_bilstm_attn,-1,04_add_disorder,numeric__max_disorder,-0.7407274639357918
esm3_frozen_bilstm_attn,-1,05_add_sequence,q8__q8_C,0.7606969010291502
esm3_frozen_bilstm_attn,-1,05_add_sequence,q8__q8_E,-1.1832968620690527
esm3_frozen_bilstm_attn,-1,05_add_sequence,q8__q8_G,0.6992508069532843
esm3_frozen_bilstm_attn,-1,05_add_sequence,q8__q8_H,-2.0150669527118947
esm3_frozen_bilstm_attn,-1,05_add_sequence,q8__q8_S,0.6179900644378814
esm3_frozen_bilstm_attn,-1,05_add_sequence,q8__q8_T,1.120227100486058
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__mean_neq,-0.30211370689859995
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__max_neq,-0.03834822750372933
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__neq_peak_fraction,-0.46851538746869725
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__neq_peak_excess,0.11294567702885923
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__mean_rsa,-0.763297667099778
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__max_rsa,0.40375256224047507
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__log_segment_length,1.2557760648808243
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__normalized_midpoint,-0.14698066840235885
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__mean_torsion_change,-0.2777512928442804
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__max_torsion_change,0.2477412813708253
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__q3_boundary_fraction,-0.0862899490232355
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__mean_distance_to_q3_boundary,0.04512443268959882
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__structured_linker_fraction,0.10196593995124147
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__mean_disorder,0.4207292959528797
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__max_disorder,-0.7518022512866387
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__fraction_glycine,-0.12530086022963957
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__fraction_proline,-0.03443419801527504
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__fraction_hydrophobic,-0.01630933656124858
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__fraction_charged,0.0829607975652977
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__fraction_aromatic,-0.0688834933493127
esm3_frozen_bilstm_attn,-1,05_add_sequence,numeric__sequence_entropy,-0.11987325105387679
esm3_frozen_bilstm_attn,1,00_q8_only,q8__q8_C,0.0
esm3_frozen_bilstm_attn,1,00_q8_only,q8__q8_E,0.0
esm3_frozen_bilstm_attn,1,00_q8_only,q8__q8_G,0.0
esm3_frozen_bilstm_attn,1,00_q8_only,q8__q8_H,0.0
esm3_frozen_bilstm_attn,1,00_q8_only,q8__q8_S,0.0
esm3_frozen_bilstm_attn,1,00_q8_only,q8__q8_T,0.0
esm3_frozen_bilstm_attn,1,01_add_neq,q8__q8_C,-0.16741905626986112
esm3_frozen_bilstm_attn,1,01_add_neq,q8__q8_E,0.1478084793999425
esm3_frozen_bilstm_attn,1,01_add_neq,q8__q8_G,-0.00465392792852978
esm3_frozen_bilstm_attn,1,01_add_neq,q8__q8_H,-0.025964451449090143
esm3_frozen_bilstm_attn,1,01_add_neq,q8__q8_S,0.05838740550550955
esm3_frozen_bilstm_attn,1,01_add_neq,q8__q8_T,-0.011578322860286061
esm3_frozen_bilstm_attn,1,01_add_neq,numeric__mean_neq,0.2501442098135669
esm3_frozen_bilstm_attn,1,01_add_neq,numeric__max_neq,0.273457617621252
esm3_frozen_bilstm_attn,1,01_add_neq,numeric__neq_peak_fraction,0.1023565417533258
esm3_frozen_bilstm_attn,1,01_add_neq,numeric__neq_peak_excess,0.20485939094967195
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,q8__q8_C,-0.18312233922785084
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,q8__q8_E,-0.2449039840506156
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,q8__q8_G,0.4001497024138881
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,q8__q8_H,-0.5961948126897259
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,q8__q8_S,0.5066409695855332
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,q8__q8_T,0.11591642925715413
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_neq,0.5027959141320691
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__max_neq,0.08805048076707406
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_fraction,0.15104375031211412
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_excess,-0.3669886379191731
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_rsa,0.3159318268897827
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__max_rsa,-0.0655442752196266
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__log_segment_length,0.9819780410341864
esm3_frozen_bilstm_attn,1,02_add_exposure_length_position,numeric__normalized_midpoint,-0.12895672302887715
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_C,-0.7398179841471343
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_E,1.061564292438184
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_G,1.2988885662816982
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_H,0.43320204741228957
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_S,-0.939209323555392
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_T,-1.1122847808823333
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_neq,0.44693455105594926
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_neq,0.14280931108260764
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_fraction,0.15506101319494914
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_excess,-0.21732993730235026
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_rsa,0.4179042122617942
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_rsa,-0.07900937098147343
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__log_segment_length,0.7565156795511861
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__normalized_midpoint,-0.1303846906318453
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_torsion_change,0.13502873002248966
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_torsion_change,0.13861335216874787
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__q3_boundary_fraction,-0.4139728651601886
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_distance_to_q3_boundary,0.27765839442848617
esm3_frozen_bilstm_attn,1,03_add_geometry_boundaries,numeric__structured_linker_fraction,0.8497976409847225
esm3_frozen_bilstm_attn,1,04_add_disorder,q8__q8_C,-0.15685844799803905
esm3_frozen_bilstm_attn,1,04_add_disorder,q8__q8_E,0.6470167200432211
esm3_frozen_bilstm_attn,1,04_add_disorder,q8__q8_G,0.9892701938207675
esm3_frozen_bilstm_attn,1,04_add_disorder,q8__q8_H,-0.066893751450473
esm3_frozen_bilstm_attn,1,04_add_disorder,q8__q8_S,-0.5374853683088214
esm3_frozen_bilstm_attn,1,04_add_disorder,q8__q8_T,-0.8726189948842255
esm3_frozen_bilstm_attn,1,04_add_disorder,numeric__mean_neq,0.4092464071943041
esm3_frozen_bilstm_attn,1,04_add_disorder,numeric__max_neq,0.20773325685774482
