condition,sign,stage,feature,standardized_coefficient
esm3_top28_bilstm_attn,1,01_add_neq,q8__q8_S,0.1367735613504832
esm3_top28_bilstm_attn,1,01_add_neq,q8__q8_T,-0.02481544040879696
esm3_top28_bilstm_attn,1,01_add_neq,numeric__mean_neq,0.34947338994848903
esm3_top28_bilstm_attn,1,01_add_neq,numeric__max_neq,0.3962729324478374
esm3_top28_bilstm_attn,1,01_add_neq,numeric__neq_peak_fraction,0.1514188179412106
esm3_top28_bilstm_attn,1,01_add_neq,numeric__neq_peak_excess,0.3017804167095319
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,q8__q8_C,-0.2328205327979697
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,q8__q8_E,-0.2566545181921422
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,q8__q8_G,0.37143493991978477
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,q8__q8_H,-0.6125250806595874
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,q8__q8_S,0.44670443647029323
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,q8__q8_T,-0.16727988005763406
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_neq,0.5997535842921183
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__max_neq,0.24339893915536054
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_fraction,0.19925060004240785
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_excess,-0.26692000582668607
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_rsa,0.6979064337805652
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__max_rsa,-0.1932917773984073
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__log_segment_length,0.9147106335206777
esm3_top28_bilstm_attn,1,02_add_exposure_length_position,numeric__normalized_midpoint,-0.05075496545936627
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_C,-0.5884951991157183
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_E,0.5618795037217714
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_G,1.0621647936512588
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_H,0.11917579592220125
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_S,-0.5222136903250532
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_T,-0.8147325049933685
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_neq,0.5749904834506009
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_neq,0.260266610221724
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_fraction,0.21058987067020485
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_excess,-0.20752088488603296
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_rsa,0.692412889332091
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_rsa,-0.1816613776154386
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__log_segment_length,0.8289972282457952
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__normalized_midpoint,-0.05478550513943422
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_torsion_change,0.31545481783409207
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_torsion_change,-0.05129268947897014
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__q3_boundary_fraction,-0.37002549976338955
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_distance_to_q3_boundary,0.17934792720393453
esm3_top28_bilstm_attn,1,03_add_geometry_boundaries,numeric__structured_linker_fraction,0.4554098653417139
esm3_top28_bilstm_attn,1,04_add_disorder,q8__q8_C,-0.2959342496544051
esm3_top28_bilstm_attn,1,04_add_disorder,q8__q8_E,0.3321123473802458
esm3_top28_bilstm_attn,1,04_add_disorder,q8__q8_G,0.8812339129897659
esm3_top28_bilstm_attn,1,04_add_disorder,q8__q8_H,-0.15439225193737913
esm3_top28_bilstm_attn,1,04_add_disorder,q8__q8_S,-0.35304356261791137
esm3_top28_bilstm_attn,1,04_add_disorder,q8__q8_T,-0.7222616062974158
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__mean_neq,0.5624310569530446
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__max_neq,0.2871204432194254
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__neq_peak_fraction,0.20725011847165392
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__neq_peak_excess,-0.14450628090559095
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__mean_rsa,0.9216392692313826
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__max_rsa,-0.29748704463857584
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__log_segment_length,0.9467826428263877
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__normalized_midpoint,-0.06605045687489847
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__mean_torsion_change,0.3555973376999747
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__max_torsion_change,-0.1154653470450828
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__q3_boundary_fraction,-0.37401526694594694
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__mean_distance_to_q3_boundary,0.18479623128445946
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__structured_linker_fraction,0.29645710256457447
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__mean_disorder,-0.2436839639527976
esm3_top28_bilstm_attn,1,04_add_disorder,numeric__max_disorder,-0.08647843600575351
esm3_top28_bilstm_attn,1,05_add_sequence,q8__q8_C,-0.30671467590240464
esm3_top28_bilstm_attn,1,05_add_sequence,q8__q8_E,0.37176468279778874
esm3_top28_bilstm_attn,1,05_add_sequence,q8__q8_G,0.875447361642731
esm3_top28_bilstm_attn,1,05_add_sequence,q8__q8_H,-0.1156515142955104
esm3_top28_bilstm_attn,1,05_add_sequence,q8__q8_S,-0.368084222979456
esm3_top28_bilstm_attn,1,05_add_sequence,q8__q8_T,-0.7750526011333692
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__mean_neq,0.5613840186466614
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__max_neq,0.2874359662837286
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__neq_peak_fraction,0.21368055909983577
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__neq_peak_excess,-0.14270950158944798
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__mean_rsa,0.8331106642620124
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__max_rsa,-0.24442938294601738
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__log_segment_length,0.8637038962029486
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__normalized_midpoint,-0.06893665213586793
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__mean_torsion_change,0.2981258910557653
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__max_torsion_change,-0.11364572002628769
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__q3_boundary_fraction,-0.3839345928709151
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__mean_distance_to_q3_boundary,0.18306811762866088
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__structured_linker_fraction,0.29868204113524705
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__mean_disorder,-0.2463786891268032
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__max_disorder,-0.06980101367220122
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__fraction_glycine,0.082884263269305
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__fraction_proline,0.02013574052101901
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__fraction_hydrophobic,-0.18531847034469123
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__fraction_charged,-0.0018137283805489705
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__fraction_aromatic,0.07080471577276679
esm3_top28_bilstm_attn,1,05_add_sequence,numeric__sequence_entropy,0.07253177776618695
esm3_top4_bilstm_attn,-1,00_q8_only,q8__q8_C,0.0
esm3_top4_bilstm_attn,-1,00_q8_only,q8__q8_E,0.0
esm3_top4_bilstm_attn,-1,00_q8_only,q8__q8_G,0.0
esm3_top4_bilstm_attn,-1,00_q8_only,q8__q8_H,0.0
esm3_top4_bilstm_attn,-1,00_q8_only,q8__q8_T,0.0
esm3_top4_bilstm_attn,-1,01_add_neq,q8__q8_C,0.21227216126007414
esm3_top4_bilstm_attn,-1,01_add_neq,q8__q8_E,-0.09791637337046183
esm3_top4_bilstm_attn,-1,01_add_neq,q8__q8_G,0.155555490169144
esm3_top4_bilstm_attn,-1,01_add_neq,q8__q8_H,-0.37102304550810733
esm3_top4_bilstm_attn,-1,01_add_neq,q8__q8_T,0.05319409601912798
esm3_top4_bilstm_attn,-1,01_add_neq,numeric__mean_neq,-2.5542640719750476
esm3_top4_bilstm_attn,-1,01_add_neq,numeric__max_neq,-0.17199229408221217
esm3_top4_bilstm_attn,-1,01_add_neq,numeric__neq_peak_fraction,-0.3865425263789286
esm3_top4_bilstm_attn,-1,01_add_neq,numeric__neq_peak_excess,0.9558927806267818
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_C,0.6356657106952108
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_E,-0.5858402702165825
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_G,0.832620649546799
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_H,-1.5016454804321415
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,q8__q8_T,0.7426650379846573
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__mean_neq,-1.1445856729466724
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__max_neq,-0.19318204661721475
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__neq_peak_fraction,-0.572314946276249
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__neq_peak_excess,0.28647781673556016
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__mean_rsa,-1.0537831786160285
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__max_rsa,0.9636164192937686
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__log_segment_length,1.142444313453941
esm3_top4_bilstm_attn,-1,02_add_exposure_length_position,numeric__normalized_midpoint,-0.07012070065933235
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_C,0.5034223522069474
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_E,-0.4116747600179037
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_G,1.2354261540963762
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_H,-1.869141395499754
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,q8__q8_T,0.6379776787034137
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_neq,-1.1536008435026286
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__max_neq,-0.17678753042739087
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__neq_peak_fraction,-0.5332890268105773
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__neq_peak_excess,0.3106242244338462
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_rsa,-0.9385689826309668
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__max_rsa,0.7844135750781221
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__log_segment_length,1.080974907947835
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__normalized_midpoint,-0.08281549314494792
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_torsion_change,-0.926407270465971
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__max_torsion_change,0.5241411245180908
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__q3_boundary_fraction,-0.5076199123041939
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__mean_distance_to_q3_boundary,-0.47379590166506164
esm3_top4_bilstm_attn,-1,03_add_geometry_boundaries,numeric__structured_linker_fraction,0.26558129551617154
esm3_top4_bilstm_attn,-1,04_add_disorder,q8__q8_C,0.595532064359536
esm3_top4_bilstm_attn,-1,04_add_disorder,q8__q8_E,-0.4305353790699172
esm3_top4_bilstm_attn,-1,04_add_disorder,q8__q8_G,1.1906309915075044
esm3_top4_bilstm_attn,-1,04_add_disorder,q8__q8_H,-1.92018171134422
esm3_top4_bilstm_attn,-1,04_add_disorder,q8__q8_T,0.6347156879623476
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_neq,-1.1377859354429563
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__max_neq,-0.17411735697160197
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__neq_peak_fraction,-0.5285594423923087
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__neq_peak_excess,0.30666707768032186
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_rsa,-0.776577129822935
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__max_rsa,0.6893923415145589
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__log_segment_length,1.206376795710159
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__normalized_midpoint,-0.07147494333714795
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_torsion_change,-0.9313634976831713
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__max_torsion_change,0.49640535020135074
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__q3_boundary_fraction,-0.45502057058115697
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_distance_to_q3_boundary,-0.4351171316497758
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__structured_linker_fraction,0.2523829809649012
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__mean_disorder,0.1838925073921784
esm3_top4_bilstm_attn,-1,04_add_disorder,numeric__max_disorder,-0.30478690037429906
esm3_top4_bilstm_attn,-1,05_add_sequence,q8__q8_C,0.6197370830820048
esm3_top4_bilstm_attn,-1,05_add_sequence,q8__q8_E,-0.4958778806878425
esm3_top4_bilstm_attn,-1,05_add_sequence,q8__q8_G,1.2187401619253264
esm3_top4_bilstm_attn,-1,05_add_sequence,q8__q8_H,-1.9695317645508008
esm3_top4_bilstm_attn,-1,05_add_sequence,q8__q8_T,0.7132806511652522
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_neq,-1.100850790851556
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__max_neq,-0.16770383536409378
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__neq_peak_fraction,-0.5262818612164332
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__neq_peak_excess,0.29764208800060943
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_rsa,-0.8764563566825021
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__max_rsa,0.6596208982861601
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__log_segment_length,1.2024258870327649
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__normalized_midpoint,-0.07433596377021467
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_torsion_change,-0.825264498777691
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__max_torsion_change,0.45700291146789035
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__q3_boundary_fraction,-0.4711470214513033
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_distance_to_q3_boundary,-0.4376195277284115
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__structured_linker_fraction,0.2553771176349219
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__mean_disorder,0.19560925530726136
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__max_disorder,-0.320241164385907
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_glycine,-0.14544047667168442
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_proline,-0.1493366144157304
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_hydrophobic,0.044165773184157105
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_charged,0.16761185317577984
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__fraction_aromatic,-0.21827749811167968
esm3_top4_bilstm_attn,-1,05_add_sequence,numeric__sequence_entropy,0.06631685685704823
esm3_top4_bilstm_attn,1,00_q8_only,q8__q8_C,0.0
esm3_top4_bilstm_attn,1,00_q8_only,q8__q8_E,0.0
esm3_top4_bilstm_attn,1,00_q8_only,q8__q8_G,0.0
esm3_top4_bilstm_attn,1,00_q8_only,q8__q8_H,0.0
esm3_top4_bilstm_attn,1,00_q8_only,q8__q8_S,0.0
esm3_top4_bilstm_attn,1,00_q8_only,q8__q8_T,0.0
esm3_top4_bilstm_attn,1,01_add_neq,q8__q8_C,-0.24724372310826895
esm3_top4_bilstm_attn,1,01_add_neq,q8__q8_E,0.13391607148071766
esm3_top4_bilstm_attn,1,01_add_neq,q8__q8_G,-0.10464293855396622
esm3_top4_bilstm_attn,1,01_add_neq,q8__q8_H,-0.10683549484194099
esm3_top4_bilstm_attn,1,01_add_neq,q8__q8_S,0.12704823989319236
esm3_top4_bilstm_attn,1,01_add_neq,q8__q8_T,0.009792053514039153
esm3_top4_bilstm_attn,1,01_add_neq,numeric__mean_neq,0.32506103832106364
esm3_top4_bilstm_attn,1,01_add_neq,numeric__max_neq,0.36332186171881414
esm3_top4_bilstm_attn,1,01_add_neq,numeric__neq_peak_fraction,0.10925916410228742
esm3_top4_bilstm_attn,1,01_add_neq,numeric__neq_peak_excess,0.2723135860122675
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_C,-0.19500097131886776
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_E,-0.14697395599135185
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_G,0.2854622796374121
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_H,-0.6781938478498261
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_S,0.43656639064573377
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,q8__q8_T,-0.16920136217919962
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_neq,0.5728839199473225
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__max_neq,0.20998557364631218
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_fraction,0.15761852782848412
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__neq_peak_excess,-0.29510203270885466
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__mean_rsa,0.6629257218635202
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__max_rsa,-0.12281457773269663
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__log_segment_length,0.9071828448665991
esm3_top4_bilstm_attn,1,02_add_exposure_length_position,numeric__normalized_midpoint,-0.05339852591314029
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_C,-0.6251053535999685
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_E,0.835013890504585
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_G,1.097105869454723
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_H,0.19467587304730122
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_S,-0.6996418221494896
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,q8__q8_T,-0.9243368096674809
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_neq,0.5443754630494907
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_neq,0.2321121858997115
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_fraction,0.16311655589281487
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__neq_peak_excess,-0.22174705709818676
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_rsa,0.644408375159138
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_rsa,-0.09904889669303261
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__log_segment_length,0.786754411630539
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__normalized_midpoint,-0.06087446407086017
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_torsion_change,0.34783004864514544
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__max_torsion_change,-0.017494110968577656
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__q3_boundary_fraction,-0.39035478368392407
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__mean_distance_to_q3_boundary,0.24047329733384992
esm3_top4_bilstm_attn,1,03_add_geometry_boundaries,numeric__structured_linker_fraction,0.5295210855465106
esm3_top4_bilstm_attn,1,04_add_disorder,q8__q8_C,-0.16407496372770977
esm3_top4_bilstm_attn,1,04_add_disorder,q8__q8_E,0.4805108170662107
esm3_top4_bilstm_attn,1,04_add_disorder,q8__q8_G,0.8116531885297733
esm3_top4_bilstm_attn,1,04_add_disorder,q8__q8_H,-0.27939795847476123
esm3_top4_bilstm_attn,1,04_add_disorder,q8__q8_S,-0.42972926720445803
esm3_top4_bilstm_attn,1,04_add_disorder,q8__q8_T,-0.7783803932791413
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__mean_neq,0.5278582509577705
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__max_neq,0.27906967240612707
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__neq_peak_fraction,0.15840630372626352
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__neq_peak_excess,-0.11776436744239367
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__mean_rsa,1.014816716332887
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__max_rsa,-0.29163812341450057
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__log_segment_length,0.9827736096825761
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__normalized_midpoint,-0.07484340050643772
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__mean_torsion_change,0.4077705135234455
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__max_torsion_change,-0.11149203144984897
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__q3_boundary_fraction,-0.39463106796977565
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__mean_distance_to_q3_boundary,0.25643270157657644
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__structured_linker_fraction,0.27723521819642194
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__mean_disorder,-0.2831411566021213
esm3_top4_bilstm_attn,1,04_add_disorder,numeric__max_disorder,-0.25357458585751724
esm3_top4_bilstm_attn,1,05_add_sequence,q8__q8_C,-0.17723728690524015
esm3_top4_bilstm_attn,1,05_add_sequence,q8__q8_E,0.5540843364750639
esm3_top4_bilstm_attn,1,05_add_sequence,q8__q8_G,0.7837632074500558
esm3_top4_bilstm_attn,1,05_add_sequence,q8__q8_H,-0.1762451418508725
esm3_top4_bilstm_attn,1,05_add_sequence,q8__q8_S,-0.4247570221799404
esm3_top4_bilstm_attn,1,05_add_sequence,q8__q8_T,-0.8819676869939418
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__mean_neq,0.5303207935303376
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__max_neq,0.2797477046286018
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__neq_peak_fraction,0.17045284245415435
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__neq_peak_excess,-0.1194373539158734
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__mean_rsa,0.9733883673671555
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__max_rsa,-0.25728262824107756
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__log_segment_length,0.7685883531765968
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__normalized_midpoint,-0.07670346162006983
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__mean_torsion_change,0.34513926389497196
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__max_torsion_change,-0.13131047563900844
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__q3_boundary_fraction,-0.3804768824571883
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__mean_distance_to_q3_boundary,0.27219458400152746
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__structured_linker_fraction,0.290059195336506
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__mean_disorder,-0.27828540532447227
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__max_disorder,-0.24746789392784732
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_glycine,0.14384893676449653
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_proline,0.09554616864235556
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_hydrophobic,-0.14712110812741871
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_charged,-0.00978698505131046
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__fraction_aromatic,0.07738981776982987
esm3_top4_bilstm_attn,1,05_add_sequence,numeric__sequence_entropy,0.2242233190563112
